Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
0.7121764285362738,0.001010246788858421,0.0006074719044244204,0.00012246564158388895,0.0005393023255813954,0.01502568493150685,0.0,0.007385297936628065,0.01760377129533939,0.49793672627235214,0.0,0.49948307056086844,0.32579706654201795,6.752791347826087e-08,4.900620460774316e-08,0.05524316095798319,0.28937728937728935,0.7168067226890756,4.2016806016524265e-08,0.7108333333333333,0.10252100840336134,0.3860911270983214,0.7168067226890756,3.361344509568533e-08,0.00126275,0.000254672268907563,0.0007657993493573265,0.0011450336134453782,3.8655462184873946e-07,0.0,0.0,0.0,0.0,0.0017262122717999686,0.0010123916740908724,3.1203255000000003e-08,3.51036615e-08,0.0,0.24794520547945206,0.3857495991706139,0.3442994969033395,0.11840645945945945,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3990513095201832,0.007385297936628065,0.49948307056086844,0.0017262122717999686,0.0,0.0,0.0,0.0,0.0,0.0,0.001010246788858421,0.00012246564158388895,0.0006074719044244204,0.0005401618864474897,0.0041961669921875,0.00360107421875,0.0001668335001668335,0.5333333333333333,2.005e-05,0.0,2.005e-05,2.005e-05,0.7168067226890756,0.0,0.7168067226890756,0.7168067226890756,3
1.1000000183333336e-06,0.0001443209698369173,0.0,1.2909483585766073e-05,0.0,0.001583904109589041,0.0,0.0031140287596038564,0.0037113363978414043,0.0,0.0,0.0,0.0,0.00013541209193236714,0.005050499478788562,1.1092436974789915e-06,0.0,1.1092436974789915e-06,1.1260504012428504e-06,1.1e-06,1.1092436974789915e-06,0.0,1.1092436974789915e-06,1.1176470494315372e-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00041847570225453785,0.0,0.00505050505,0.0,0.0,0.001583904109589041,0.011947710674067859,0.004536420453042636,2.0555555554054056e-05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017303580975053925,0.0031140287596038564,0.0,0.00041847570225453785,0.0,0.0,0.0,0.0,0.0,0.0,0.0001443209698369173,1.2909483585766073e-05,0.0,0.0,0.5081939697265625,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.00019523333658722227,0.0,0.00010124531740407007,1.5700723279985765e-05,3.5813953488372093e-06,0.0019263698630136987,0.022692889561270805,0.007574664550387759,0.0,0.006619669876203577,0.05317679558011049,0.019901783406565003,0.0,2.5156734705314014e-06,2.8450379267640992e-05,0.00019687394957983192,0.0,0.00019687394957983192,0.0001968907529934327,0.0,0.0,0.0,0.0,8.403361273921333e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020923785112726893,0.00016198266785453957,1.42279893e-05,2.1341983949999997e-05,0.03393665158371041,0.0032962328767123287,0.02696307678944836,0.0039233906612300105,1.5375375373873872e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.03904997328154062,0.007574664550387759,0.019901783406565003,0.00020923785112726893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700723279985765e-05,0.00010124531740407007,3.5871035150027347e-06,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.4452894657548244,0.0001443209698369173,0.00020249063480814013,3.628611602485599e-05,1.3813953488372092e-05,0.0024828767123287673,0.02319717599596571,0.008752945702670299,0.0012036766697158738,0.015990371389270976,0.07665745856353591,0.03838201085551822,0.00792202374813264,3.625353559903382e-09,1.9353066775034e-08,0.1495798319327731,0.37606837606837606,0.4487394957983193,0.00025765545785453014,0.445,0.4487394957983193,0.0,0.4487394957983193,0.4487395004307605,0.445,0.4487394957983193,0.0,0.4487394957983193,0.4487394957983193,0.0,0.0,0.0,0.0,0.00047078516503635507,0.00036446100267271405,1.2476279e-08,1.8714418499999997e-08,0.03469079939668175,0.007962328767123288,0.04446485836748162,0.012393879673879839,0.00015343243243243242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.053664484240201024,0.008752945702670299,0.03838201085551822,0.00047078516503635507,0.0,0.0,0.0,0.0,0.0,0.0,0.0001443209698369173,3.628611602485599e-05,0.00020249063480814013,1.3835970700724833e-05,0.0,0.0,0.0001668335001668335,0.5333333333333333,0.0003066,0.0,0.0003066,0.0003066,0.4487394957983193,0.0,0.4487394957983193,0.4487394957983193,0
0.6053252934220882,0.001010246788858421,0.0005062265870203503,1.953867785953784e-05,0.0005398604651162791,0.0008561643835616438,0.0,0.0011782811522825403,0.0008024511130966308,0.7530949105914718,0.0,0.6,0.5679864875048867,7.756572748792271e-08,5.405622130268735e-08,0.050867670865546215,0.2271062271062271,0.5436974789915966,2.521008360991456e-08,0.605,0.08739495798319327,0.2901678657074341,0.5436974789915966,1.6806722547842666e-08,0.00037260833333333334,9.393487394957983e-05,0.00027794418856041134,0.00036646218487394955,1.680672268907563e-08,0.0,0.0,0.0,0.0,0.0011246534498090704,0.0005669393374908885,3.671120766666667e-08,3.4416756999999995e-08,0.0,0.375,0.4037196018441822,0.5102397013617471,0.260046560990991,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.41978271599676426,0.0011782811522825403,0.6,0.0011246534498090704,0.0,0.0,0.0,0.0,0.0,0.0,0.001010246788858421,1.953867785953784e-05,0.0005062265870203503,0.000540720915566711,0.0039215087890625,0.003509521484375,0.001001001001001001,0.3333333333333333,1.002e-05,0.0,1.002e-05,1.002e-05,0.30504201680672266,0.5860058309037901,0.5436974789915966,0.06598973109243697,3
4.5833334097222235e-07,0.0,0.00010124531740407007,0.0,2.790697674418605e-07,0.0,0.0,0.0,0.0,0.000515818431911967,0.004143646408839779,0.0015507883173946756,0.0,5.27009222705314e-05,0.012121206588380926,4.621848739495798e-07,0.0,4.621848739495798e-07,4.789915885883766e-07,0.0,0.0,0.0,0.0,8.403361273921333e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026154731390908617,0.00010123916740908723,0.00606060606,0.009090909089999998,0.0,0.0002568493150684932,0.000968733297766484,0.0007356357491133519,5.405405405405405e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0014029930520313993,0.0,0.0015507883173946756,0.00026154731390908617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010124531740407007,2.7951455961060267e-07,0.4455718994140625,1.52587890625e-05,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.10007246833454113,0.0004329629095107519,0.0,8.373719082659075e-06,0.0,0.0002568493150684932,0.0030257186081694403,0.0010099552733850345,0.0,0.0,0.0,0.0,0.0,9.654839207729469e-10,1.0543115992369423e-07,0.03363780392436975,0.08465470578754579,0.10084033613445378,2.521008360991456e-08,0.1,0.03363780392436975,0.08313213913669065,0.10084033613445378,1.6806722547842666e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005230946278181723,0.0,1.11030651e-07,0.0,0.004524886877828055,0.0002568493150684932,0.002906199893299452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0035074826300784986,0.0010099552733850345,0.0,0.0005230946278181723,0.0,0.0,0.0,0.0,0.0,0.0,0.0004329629095107519,8.373719082659075e-06,0.0,0.0,0.0039215087890625,0.0,0.0005005005005005005,0.3333333333333333,4e-08,0.0,4e-08,4e-08,0.10084033613445378,0.0,0.10084033613445378,0.10084033613445378,3
6.916666781944446e-07,0.0,0.00010124531740407007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00803212295881747,6.974789915966386e-07,0.0,6.974789915966386e-07,7.142857022809125e-07,0.0,0.0,0.0,0.0,8.403361273921333e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020923785112726893,0.00016198266785453957,0.004016064256666667,0.006024096384999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.00020923785112726893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010124531740407007,0.0,0.00396728515625,0.0037841796875,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
3.33333338888889e-08,0.0001443209698369173,0.0,4.88466946488446e-06,0.0,0.0005993150684931507,0.0,0.0011782811522825403,0.0014042894480964226,0.0,0.0,0.0,0.0,0.0016908212560386474,0.16666666200042357,3.361344537815126e-08,0.0,3.361344537815126e-08,5.042016721982912e-08,3.3333333333333334e-08,3.361344537815126e-08,0.0,3.361344537815126e-08,4.201680636960667e-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00041847570225453785,0.0,0.16666666666666669,0.0,0.0,0.0005993150684931507,0.00452075538941547,0.0017164834147393939,2.9429429427927927e-06,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.006547300909479864,0.0011782811522825403,0.0,0.00041847570225453785,0.0,0.0,0.0,0.0,0.0,0.0,0.0001443209698369173,4.88466946488446e-06,0.0,0.0,0.003509521484375,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.9627068327117805,0.0021648145475537594,0.001417434443656981,0.00015247146829675063,3.469767441860465e-05,0.01870719178082192,0.0,0.004597400567388126,0.015497621159552513,0.0641334250343879,0.0,0.013772477200827088,0.029782742327380866,4.9469680579710144e-09,8.096199545334601e-08,0.03347575137815126,0.059531905225885216,0.08403361344537814,2.2689075248923105e-07,0.9666666666666667,0.06471978599159664,0.05003070507194245,0.08487394957983194,0.0003077731066573688,0.925,0.07154259340336135,0.04815796426735219,0.08487394957983194,0.00017987394957983194,0.0,0.0,0.0,0.0,0.00340011508081812,0.002308253016927189,4.616612633333334e-08,6.05930405e-08,0.0,0.03193493150684931,0.018484056309358902,0.032492665326276135,0.0010545648549549547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0184415642268094,0.004597400567388126,0.013772477200827088,0.00340011508081812,0.0,0.0,0.0,0.0,0.0,0.0,0.0021648145475537594,0.00015247146829675063,0.001417434443656981,3.4752976911584934e-05,0.4455718994140625,0.0052032470703125,0.0001668335001668335,0.5333333333333333,0.0004949354545,0.0016577102141762453,0.0017994600000000001,0.00036376000000000003,0.08403361344537814,0.00011477373147230321,0.08403361344537814,0.08400519327731092,0
